"NYISO.N.Y.C._month_off_dap - NODAL EXCHANGE",260519,2026-05-19,064CZT,NODX,01,064 ,   26228,     450,     300,       0,   21539,   22518,   21989,   22818,    4239,    3410,   26228,     450,     300,       0,   21539,   22518,   21989,   22818,    4239,    3410,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  100.0,    1.7,    1.1,    0.0,   82.1,   85.9,   83.8,   87.0,   16.2,   13.0,  100.0,    1.7,    1.1,    0.0,   82.1,   85.9,   83.8,   87.0,   16.2,   13.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     22,      1,      1,      0,     14,     15,     15,     16,     22,      1,      1,      0,     14,     15,     15,     16,      0,      0,      0,      0,      0,      0,      0,      0,    62.2,    55.3,    79.2,    74.7,    61.4,    55.3,    70.9,    70.5,    62.2,    55.3,    79.2,    74.7,    61.4,    55.3,    70.9,    70.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064CZT","NODX","064 "
"NYISO.WEST_month_on_dap - NODAL EXCHANGE",260519,2026-05-19,064DEU,NODX,01,064 ,   37286,     100,    2875,    1075,   33537,   30419,   34712,   34369,    2574,    2917,   37286,     100,    2875,    1075,   33537,   30419,   34712,   34369,    2574,    2917,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1037,       0,     175,     -60,     996,     821,     936,     936,     101,     101,  100.0,    0.3,    7.7,    2.9,   89.9,   81.6,   93.1,   92.2,    6.9,    7.8,  100.0,    0.3,    7.7,    2.9,   89.9,   81.6,   93.1,   92.2,    6.9,    7.8,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     27,      1,      1,      2,     18,     19,     20,     21,     27,      1,      1,      2,     18,     19,     20,     21,      0,      0,      0,      0,      0,      0,      0,      0,    62.1,    48.2,    77.4,    76.2,    48.2,    45.7,    60.9,    63.8,    62.1,    48.2,    77.4,    76.2,    48.2,    45.7,    60.9,    63.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064DEU","NODX","064 "
"NYISO.WEST_month_off_dap - NODAL EXCHANGE",260519,2026-05-19,064DEV,NODX,01,064 ,   36189,     100,    2473,    1242,   32566,   29829,   33908,   33544,    2281,    2645,   36189,     100,    2473,    1242,   32566,   29829,   33908,   33544,    2281,    2645,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     973,       0,     175,     -55,     988,     802,     933,     922,      40,      51,  100.0,    0.3,    6.8,    3.4,   90.0,   82.4,   93.7,   92.7,    6.3,    7.3,  100.0,    0.3,    6.8,    3.4,   90.0,   82.4,   93.7,   92.7,    6.3,    7.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     25,      1,      2,      2,     13,     19,     15,     22,     25,      1,      2,      2,     13,     19,     15,     22,      0,      0,      0,      0,      0,      0,      0,      0,    67.1,    54.8,    84.3,    79.0,    56.4,    51.3,    71.6,    68.4,    67.1,    54.8,    84.3,    79.0,    56.4,    51.3,    71.6,    68.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064DEV","NODX","064 "
"PJM.AEP_month_on_dap - NODAL EXCHANGE",260519,2026-05-19,064DLQ,NODX,01,064 ,   32992,    2386,    7988,     105,   29676,   24599,   32167,   32692,     825,     300,   32992,    2386,    7988,     105,   29676,   24599,   32167,   32692,     825,     300,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     960,       0,     900,       0,    1200,     240,    1200,    1140,    -240,    -180,  100.0,    7.2,   24.2,    0.3,   89.9,   74.6,   97.5,   99.1,    2.5,    0.9,  100.0,    7.2,   24.2,    0.3,   89.9,   74.6,   97.5,   99.1,    2.5,    0.9,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,      2,      1,      1,     17,      6,     20,      7,     23,      2,      1,      1,     17,      6,     20,      7,      0,      0,      0,      0,      0,      0,      0,      0,    66.1,    94.7,    82.8,    99.1,    66.1,    93.7,    82.8,    97.4,    66.1,    94.7,    82.8,    99.1,    66.1,    93.7,    82.8,    97.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064DLQ","NODX","064 "
"PJM.AEP_month_off_dap - NODAL EXCHANGE",260519,2026-05-19,064DLR,NODX,01,064 ,   32987,    2386,    7988,     105,   29711,   24594,   32202,   32687,     785,     300,   32987,    2386,    7988,     105,   29711,   24594,   32202,   32687,     785,     300,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     960,       0,     900,       0,    1200,     240,    1200,    1140,    -240,    -180,  100.0,    7.2,   24.2,    0.3,   90.1,   74.6,   97.6,   99.1,    2.4,    0.9,  100.0,    7.2,   24.2,    0.3,   90.1,   74.6,   97.6,   99.1,    2.4,    0.9,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,      2,      1,      1,     17,      6,     20,      7,     23,      2,      1,      1,     17,      6,     20,      7,      0,      0,      0,      0,      0,      0,      0,      0,    66.1,    94.8,    82.8,    99.1,    66.1,    93.5,    82.8,    97.2,    66.1,    94.8,    82.8,    99.1,    66.1,    93.5,    82.8,    97.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064DLR","NODX","064 "
"PJM.AEP-DAYTON HUB_mo_on_dap - NODAL EXCHANGE",260519,2026-05-19,064DLW,NODX,01,064 ,  115999,   26630,    9851,    1370,   65045,   81294,   93045,   92515,   22954,   23484,  115999,   26630,    9851,    1370,   65045,   81294,   93045,   92515,   22954,   23484,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    6456,    2712,      72,     -25,    2464,    5104,    5151,    5151,    1305,    1305,  100.0,   23.0,    8.5,    1.2,   56.1,   70.1,   80.2,   79.8,   19.8,   20.2,  100.0,   23.0,    8.5,    1.2,   56.1,   70.1,   80.2,   79.8,   19.8,   20.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     42,      8,      4,      3,     19,     26,     27,     33,     42,      8,      4,      3,     19,     26,     27,     33,      0,      0,      0,      0,      0,      0,      0,      0,    50.0,    38.4,    68.1,    56.3,    47.3,    33.8,    60.6,    49.2,    50.0,    38.4,    68.1,    56.3,    47.3,    33.8,    60.6,    49.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064DLW","NODX","064 "
"PJM.AEP-DAYTON HUB_mo_off_dap - NODAL EXCHANGE",260519,2026-05-19,064DLX,NODX,01,064 ,  112886,   27985,    7101,    1210,   61680,   82009,   90875,   90320,   22011,   22566,  112886,   27985,    7101,    1210,   61680,   82009,   90875,   90320,   22011,   22566,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    5757,    2712,      72,     -25,    1915,    4555,    4602,    4602,    1155,    1155,  100.0,   24.8,    6.3,    1.1,   54.6,   72.6,   80.5,   80.0,   19.5,   20.0,  100.0,   24.8,    6.3,    1.1,   54.6,   72.6,   80.5,   80.0,   19.5,   20.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     41,      8,      4,      3,     19,     25,     27,     32,     41,      8,      4,      3,     19,     25,     27,     32,      0,      0,      0,      0,      0,      0,      0,      0,    50.2,    39.1,    69.4,    55.6,    45.1,    35.0,    57.8,    47.8,    50.2,    39.1,    69.4,    55.6,    45.1,    35.0,    57.8,    47.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064DLX","NODX","064 "
"PJM.APS_month_on_dap - NODAL EXCHANGE",260519,2026-05-19,064DMY,NODX,01,064 ,   15032,    3535,     890,       0,   10018,   13523,   13553,   14413,    1479,     619,   15032,    3535,     890,       0,   10018,   13523,   13553,   14413,    1479,     619,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1580,       0,       0,       0,    1580,    1580,    1580,    1580,       0,       0,  100.0,   23.5,    5.9,    0.0,   66.6,   90.0,   90.2,   95.9,    9.8,    4.1,  100.0,   23.5,    5.9,    0.0,   66.6,   90.0,   90.2,   95.9,    9.8,    4.1,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,      3,      2,      0,     16,      8,     19,     10,     23,      3,      2,      0,     16,      8,     19,     10,      0,      0,      0,      0,      0,      0,      0,      0,    40.8,    83.6,    68.1,    95.4,    40.8,    81.1,    66.7,    88.3,    40.8,    83.6,    68.1,    95.4,    40.8,    81.1,    66.7,    88.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064DMY","NODX","064 "
"PJM.APS_month_off_dap - NODAL EXCHANGE",260519,2026-05-19,064DMZ,NODX,01,064 ,   14700,    3247,     890,       0,    9974,   13191,   13221,   14081,    1479,     619,   14700,    3247,     890,       0,    9974,   13191,   13221,   14081,    1479,     619,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1580,       0,       0,       0,    1580,    1580,    1580,    1580,       0,       0,  100.0,   22.1,    6.1,    0.0,   67.9,   89.7,   89.9,   95.8,   10.1,    4.2,  100.0,   22.1,    6.1,    0.0,   67.9,   89.7,   89.9,   95.8,   10.1,    4.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,      3,      2,      0,     16,      8,     19,     10,     23,      3,      2,      0,     16,      8,     19,     10,      0,      0,      0,      0,      0,      0,      0,      0,    40.4,    83.9,    67.4,    95.3,    40.4,    81.2,    65.4,    88.5,    40.4,    83.9,    67.4,    95.3,    40.4,    81.2,    65.4,    88.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064DMZ","NODX","064 "
"PJM.BGE_month_on_dap - NODAL EXCHANGE",260519,2026-05-19,064DPQ,NODX,01,064 ,   28875,    5275,    2460,      75,   22885,   25550,   28235,   28085,     640,     790,   28875,    5275,    2460,      75,   22885,   25550,   28235,   28085,     640,     790,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -240,       0,       0,       0,    -240,    -240,    -240,    -240,       0,       0,  100.0,   18.3,    8.5,    0.3,   79.3,   88.5,   97.8,   97.3,    2.2,    2.7,  100.0,   18.3,    8.5,    0.3,   79.3,   88.5,   97.8,   97.3,    2.2,    2.7,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,      5,      1,      1,     18,      9,     24,     10,     26,      5,      1,      1,     18,      9,     24,     10,      0,      0,      0,      0,      0,      0,      0,      0,    58.5,    93.3,    79.2,    96.5,    57.8,    93.0,    77.8,    93.8,    58.5,    93.3,    79.2,    96.5,    57.8,    93.0,    77.8,    93.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064DPQ","NODX","064 "
"PJM.BGE_month_off_dap - NODAL EXCHANGE",260519,2026-05-19,064DPR,NODX,01,064 ,   30160,    5275,    2485,     755,   22465,   25145,   28495,   28385,    1665,    1775,   30160,    5275,    2485,     755,   22465,   25145,   28495,   28385,    1665,    1775,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -240,       0,       0,       0,    -240,    -240,    -240,    -240,       0,       0,  100.0,   17.5,    8.2,    2.5,   74.5,   83.4,   94.5,   94.1,    5.5,    5.9,  100.0,   17.5,    8.2,    2.5,   74.5,   83.4,   94.5,   94.1,    5.5,    5.9,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,      5,      1,      1,     18,      9,     24,     10,     26,      5,      1,      1,     18,      9,     24,     10,      0,      0,      0,      0,      0,      0,      0,      0,    55.1,    90.7,    73.8,    93.6,    54.4,    88.2,    72.4,    89.0,    55.1,    90.7,    73.8,    93.6,    54.4,    88.2,    72.4,    89.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064DPR","NODX","064 "
"PJM.DOM_month_off_dap - NODAL EXCHANGE",260519,2026-05-19,064DZT,NODX,01,064 ,   13709,    1675,    3110,       0,   11449,    9960,   13124,   13070,     585,     639,   13709,    1675,    3110,       0,   11449,    9960,   13124,   13070,     585,     639,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  100.0,   12.2,   22.7,    0.0,   83.5,   72.7,   95.7,   95.3,    4.3,    4.7,  100.0,   12.2,   22.7,    0.0,   83.5,   72.7,   95.7,   95.3,    4.3,    4.7,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,      2,      2,      0,     15,      7,     17,      9,     20,      2,      2,      0,     15,      7,     17,      9,      0,      0,      0,      0,      0,      0,      0,      0,    60.0,    75.1,    81.8,    94.8,    60.0,    71.0,    81.8,    87.7,    60.0,    75.1,    81.8,    94.8,    60.0,    71.0,    81.8,    87.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064DZT","NODX","064 "
"PJM.JCPL_month_on_dap - NODAL EXCHANGE",260519,2026-05-19,064EJI,NODX,01,064 ,   53775,    7645,    5310,    2380,   39445,   43065,   49470,   50755,    4305,    3020,   53775,    7645,    5310,    2380,   39445,   43065,   49470,   50755,    4305,    3020,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     175,     -50,       0,    -250,     -75,    -125,    -375,    -375,     550,     550,  100.0,   14.2,    9.9,    4.4,   73.4,   80.1,   92.0,   94.4,    8.0,    5.6,  100.0,   14.2,    9.9,    4.4,   73.4,   80.1,   92.0,   94.4,    8.0,    5.6,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     30,      5,      1,      1,     18,     15,     23,     17,     30,      5,      1,      1,     18,     15,     23,     17,      0,      0,      0,      0,      0,      0,      0,      0,    51.7,    77.2,    69.7,    89.7,    47.5,    76.7,    63.7,    82.4,    51.7,    77.2,    69.7,    89.7,    47.5,    76.7,    63.7,    82.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EJI","NODX","064 "
"PJM.JCPL_month_off_dap - NODAL EXCHANGE",260519,2026-05-19,064EJJ,NODX,01,064 ,   51360,    8030,    4710,    2055,   37040,   41645,   47125,   48410,    4235,    2950,   51360,    8030,    4710,    2055,   37040,   41645,   47125,   48410,    4235,    2950,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     280,     -50,       0,    -250,      30,     -20,    -270,    -270,     550,     550,  100.0,   15.6,    9.2,    4.0,   72.1,   81.1,   91.8,   94.3,    8.2,    5.7,  100.0,   15.6,    9.2,    4.0,   72.1,   81.1,   91.8,   94.3,    8.2,    5.7,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     30,      5,      1,      1,     18,     15,     23,     17,     30,      5,      1,      1,     18,     15,     23,     17,      0,      0,      0,      0,      0,      0,      0,      0,    50.7,    77.3,    70.0,    89.6,    47.5,    77.3,    64.4,    83.4,    50.7,    77.3,    70.0,    89.6,    47.5,    77.3,    64.4,    83.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EJJ","NODX","064 "
"PJM.METED_month_on_dap - NODAL EXCHANGE",260519,2026-05-19,064EOW,NODX,01,064 ,   14844,     115,     920,     395,   12902,   12711,   13412,   14026,    1432,     818,   14844,     115,     920,     395,   12902,   12711,   13412,   14026,    1432,     818,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     120,       0,       0,       0,       0,     120,       0,     120,     120,       0,  100.0,    0.8,    6.2,    2.7,   86.9,   85.6,   90.4,   94.5,    9.6,    5.5,  100.0,    0.8,    6.2,    2.7,   86.9,   85.6,   90.4,   94.5,    9.6,    5.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,      1,      3,      3,     19,     11,     22,     15,     24,      1,      3,      3,     19,     11,     22,     15,      0,      0,      0,      0,      0,      0,      0,      0,    51.9,    74.4,    72.9,    86.8,    47.3,    63.8,    62.7,    73.0,    51.9,    74.4,    72.9,    86.8,    47.3,    63.8,    62.7,    73.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EOW","NODX","064 "
"PJM.METED_month_off_dap - NODAL EXCHANGE",260519,2026-05-19,064EOX,NODX,01,064 ,   14899,     115,     920,     395,   12962,   12771,   13472,   14086,    1427,     813,   14899,     115,     920,     395,   12962,   12771,   13472,   14086,    1427,     813,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      80,       0,       0,       0,     -40,      80,     -40,      80,     120,       0,  100.0,    0.8,    6.2,    2.7,   87.0,   85.7,   90.4,   94.5,    9.6,    5.5,  100.0,    0.8,    6.2,    2.7,   87.0,   85.7,   90.4,   94.5,    9.6,    5.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,      1,      3,      3,     19,     12,     22,     16,     24,      1,      3,      3,     19,     12,     22,     16,      0,      0,      0,      0,      0,      0,      0,      0,    49.9,    73.7,    72.5,    86.0,    44.5,    62.4,    60.9,    71.6,    49.9,    73.7,    72.5,    86.0,    44.5,    62.4,    60.9,    71.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EOX","NODX","064 "
